fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,16,24,32,40,48,56,64,72,80,88,96,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
20,3,19,1.0,0.6244831256149961,0.1574573485067232,0.0,0.6781465974416405,0.316182537040189,2.8580293327813016e-06,7.164589232074825e-06,0.0006870786194286,0.9937611033972068,0.00093192894682,0.0,0.0,0.4238629545803832,0.3781517495059797,0.0,0.0,0.416010093169065,0.3559255698649596,0.7341372804436919,0.7341372804436919,0.4390243719969225,0.4185150386558998,0.719640237533397,0.719640237533397,0.4326608509469339,0.3967212543086554,0.7581982554805717,0.4326923076923077,1.5417795175776463e-05,0.4840294840294841,0.3636363636363637,0.6662683719665333,0.6581248667356698,0.63962300811572,0.5393382862356214,0.5726168853268473,0.5472299271571277,0.5939746033696629,0.6083326775022897,0.5956832336645794,0.7845400908696913,0.7314308190086523,0.7671474355707673,0.7432393725268276,0.1371804977510304,0.2043180546261571,1.7310746504958813e-05,0.3154231835512575,5.114259043368871e-06,0.2623775650282616,0.3587344856513482,0.1537737958586582,0.1537418363445123,0.1537418363445123,0.1537418363445123,0.2947567943341692,0.3460128508388383,0.4068915005395186,0.2954596992959281,0.3460558506103189,0.4068915005395186,0.3338453907720074,0.3460484647909647,0.4068915005395186,0.4068915005395186,0.4380587211016676,0.4741075783477068,0.4741076892357602,0.4364762704357885,0.4741119408206737,0.474116977383967,0.4742049761895284,0.4750542917398671,0.5571853542848578,0.6718342242860859,0.7049844615210461,0.7050001122485687,0.7190200014141528,0.7579661714448831,0.8841407574298019
20,4,0,1.0,0.7637047527856964,0.3554273926815199,0.5,0.8748565195869542,0.3162093343307142,9.634206623640237e-06,1.0229454536306327e-05,0.0002480232661092,0.9958852564801346,0.00037570719622,0.0,0.0,0.2268398732089919,0.1104645933842387,0.0,0.0,0.2562230996800563,0.1799323315888608,0.5937688107193821,0.5937688107193821,0.2511264486541514,0.1549140417440641,0.8275898245163942,0.8275898245163942,0.3008733825905105,0.2506600503768496,0.6372973832208577,0.4495192307692308,1.0543492601971438e-05,0.4963144963144963,0.4545454545454545,0.88392424148334,0.7284262567050606,0.9511241338623332,0.6250804784994678,0.6290721584234346,0.4640206329547593,0.2966185048454655,0.3045421378487649,0.5137323766623323,0.4359610670077081,0.6396308302327407,0.3904299295756648,0.1262377109060892,0.7614094572311845,0.7505658187104127,1.1182070990941968e-05,0.1570834596289909,1.8194078801828275e-05,0.4583798555644016,0.2180323201115193,0.2178027047678171,0.2317904852055387,1.000000000000003e-12,0.2179018727944605,0.2318621881727746,0.2178027020418597,0.3075055975635065,0.1737022922517015,0.1737022922517015,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.288700953798221,0.5748718575687912,0.5838319159342721,0.5748670412563668,0.6791926195676402,0.666819821371578,0.6947914545318098,0.8695715937190577
20,4,1,1.0,0.5516075478507438,0.0527493183190359,0.0,0.7693448221439931,0.3161857004772489,3.7771609212827367e-06,8.569626851469345e-06,0.0006147524860137,0.9852647775082836,0.0007352371170493,0.0,0.0,0.1949257654083597,0.4024826470656478,0.0,0.0,0.184060937810618,0.3887530794354208,0.6829036576410314,0.6829036576410314,0.2318289682944498,0.4373921837715322,0.6044594644402768,0.6044594644402768,0.2116950851206764,0.422497199431969,0.6173911261921317,0.4302884615384615,6.219955297137295e-05,0.5577395577395579,0.1818181818181818,0.5302220155494733,0.5251880013728258,0.7870613364164155,0.6260062089996029,0.4078233882379074,0.4833415833912209,0.4887602315763182,0.5108541920877006,0.533001129287323,0.2873752254043301,0.6612153668779808,0.2298497344260973,0.5773795573279776,0.3301447991912625,0.3108998426516189,4.171975967578846e-05,0.3458129189274368,7.959661864905349e-06,0.3207165625036647,0.422818463995217,0.0773111627614823,0.2178748083534373,0.4111140480355016,0.4111140480355016,0.3718515424917942,0.4111140480355016,0.3495222723957382,0.4111140480355016,0.3483466300170104,0.4111140480355016,0.4111140480355016,0.346425618782838,0.2760246282597071,0.2740634388471409,0.1567183464348604,0.1567183464348604,0.2733389020178702,0.2734671156724432,0.2735442990472528,0.2734579956249435,0.2734402339679224,0.2779631526993534,0.4424590401580127,0.6587769415907796,0.6693146238926635,0.6763335336950643,0.6763335340844867,0.6763335340195831,0.6763335340844867
20,4,2,1.0,0.6105315674642049,0.1668553867919114,0.0,0.3785107870090677,0.316178517957091,7.4446504875551e-07,3.0634376210959648e-06,0.0011757622917549,0.9813369319512004,0.0028122427245798,0.0,0.0,0.2330385179807904,0.0643781049271559,0.0,0.0,0.2299578090525454,0.0932684445571429,0.3628466908521406,0.3628466908521406,0.2331589622543235,0.0669192252737754,0.3953237503433398,0.3953237503433398,0.2324560082712235,0.1022252451898174,0.7254052335582848,0.3990384615384614,2.4222374533511897e-06,0.4840294840294841,0.5454545454545456,0.7288517828129454,0.8285708741415521,0.9280154311021058,0.2938515437939822,0.4728956691742906,0.5280426901234687,0.3559962743726448,0.3521376848451396,0.5770222474578383,0.2261485836237459,0.7105270922509425,0.163680670277308,0.6479349057246577,0.3449582467458898,0.3117569458442981,2.820104018244093e-05,0.5776873667441489,4.389161575307186e-06,0.6684447925132522,0.140932168976492,0.1409323989953748,0.3685392610068175,0.2178027085322345,0.217803210530273,0.3331392528247554,0.3685392610068175,0.3685392610068175,0.2196052645525984,0.2316067698248426,0.2316067698248426,0.2316067698248426,0.2613979338343231,0.4356054037906525,0.4356054037906525,0.2801166097945801,0.4015990634362962,0.3610967793176284,0.1452451313200542,0.4356054037906525,0.3865877651396853,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525
20,4,3,1.0,0.701821607768053,0.2702845435674125,0.0,0.5667143043494626,0.3161841325395534,3.50407088724701e-06,4.126774320660704e-06,0.0002832636544156,0.908850067402348,0.0003604078243912,0.0,0.0,0.1749146850502373,0.419870098277909,0.0,0.0,0.1683184753135205,0.4244489248994602,0.4904006802152163,0.4904006802152163,0.1896386749423843,0.4438290914039953,0.4614086754400297,0.4614086754400297,0.1776174785424966,0.454104323141634,0.4459929463169232,0.4134615384615384,5.7370410764282e-06,0.4889434889434891,0.3636363636363637,0.7419951155209049,0.8061220670715885,0.861437346328623,0.4296059495394002,0.5731913552012242,0.2157205762999869,0.223866682658171,0.2457378238000558,0.2519557605454386,0.3932122145807705,0.3463930130827174,0.3442302446457373,0.6706845320755055,0.5262571142595363,0.5518616892335988,2.355286872331969e-05,0.539617822692207,5.59741573763936e-06,0.4883962895611915,0.2848131397885811,0.2178027043459428,0.1629764852356487,0.2178027266079283,0.3817480496567923,0.2358451146010113,0.4820896641832256,0.4546868135254177,0.5383668242004378,0.5831907162313179,0.2178027159637136,0.2178027159637136,0.6688798343990492,0.4246089694016017,0.4484892140525057,0.2241542178323801,0.4228276227578023,0.1570668971827502,0.0786674166614196,0.6004571243275298,0.4460866807115303,0.6558544259992679,0.7223570163220449,0.7223601762583696,0.775690442511819,0.8074854952009933,0.804714396710919,0.8074854952009933,0.8074854952009933,0.8074854952009933
20,4,4,1.0,0.7461860123035415,0.3917886387353164,0.5,0.6697357530139679,0.3161900075431493,2.743367946424578e-07,8.14775630600473e-06,0.008948998746833,0.9982625645341732,0.0108690933108857,0.0,0.0,0.1218398745129312,0.1267802409216252,0.0,0.0,0.1187183590607766,0.1839406008162118,0.6236596716911249,0.6236596716911249,0.1574534137368351,0.1753925100256226,0.6008731566198913,0.6008731566198913,0.149665667516708,0.2247941032851879,0.3826088738078683,0.4182692307692307,2.3733307179285424e-05,0.5184275184275186,0.090909090909091,0.8709370142906395,0.8246815188286654,0.909003345228593,0.4781936289876566,0.5709642639656959,0.3397527303269698,0.3268289533250055,0.3534602538519724,0.3861325732226466,0.439393736125529,0.4966956499186649,0.3941396953931924,0.5009429207892362,0.5297254324559171,0.5681649121442738,1.874882547266081e-05,0.3022987786507389,7.531976969348407e-06,0.3772974830877802,0.1709383949622706,0.3075539950551859,0.3331161635111314,0.2736538158467002,0.4612468633381705,0.4612468633381705,0.3331161635111314,0.3331161635111314,0.4612468633381705,0.4612468633381705,0.372153728955265,0.4869954653437765,0.34732699515465,0.2985776828765564,0.557613850256744,0.307706794638907,0.6023657775311209,0.4230312599869627,0.3530937207446101,0.461573949507959,0.5202759705342882,0.4876352333674064,0.6070813690419552,0.603478296049825,0.6036683351973956,0.6153011400286783,0.6098192780269559,0.6153011400286783,0.6153011400286783,0.6153011400286783
20,4,5,1.0,0.6476393854896387,0.1803192100243334,0.5,0.8556769856414611,0.3161883080746351,7.320731058093569e-06,8.72897812962915e-06,0.0002876991676516,0.9883817567745874,0.0003761103949252,0.0,0.0,0.4121761100341879,0.205360195110596,0.0,0.0,0.4135346734620628,0.2345230183510129,0.6398311867170396,0.6398311867170396,0.4256979812433644,0.2513025130714655,0.6762159777343619,0.6762159777343619,0.4293656648448767,0.2815895005291272,0.6173911261921317,0.4182692307692307,1.32419479601399e-05,0.4987714987714988,0.2727272727272727,0.4583235311677885,0.5617941535325208,0.919697457511916,0.4106523440490544,0.7474102268306493,0.4232175766698098,0.3842497621743401,0.4017600513481998,0.4725466805274418,0.510737565061832,0.5934952975319705,0.471242640370612,0.5668033550019471,0.4157242499271265,0.3058212633222974,3.359485493710679e-05,0.3646754264825704,7.201796944348509e-06,0.3604947123268325,0.3460355799042093,0.2946736200513565,0.2946736200513565,0.3333721473654193,0.4589794791689191,0.4852824338213772,0.3491726173105769,0.2308964299440442,0.4584570796431937,0.4585049232138362,0.4954426530597399,0.2178027169372698,0.2178033374171003,0.3973490544181599,0.49700907451189,0.5741760564845055,0.5738891625772243,0.5766055388027364,0.4616143927857115,0.5978404819270839,0.5783529751853415,0.5776507865662488,0.5819367405780779,0.6890839536443113,0.6890839536443113,0.6890839536443113,0.6890839536443113,0.6890839536443113,0.6890839536443113,0.6890839536443113
20,4,6,1.0,0.4320161017924261,0.0323150704398759,0.0,0.7357963300444518,0.3161898802811502,1.7192337787793547e-06,3.175355060118798e-06,0.0004866264989815,0.9666599271812972,0.0022837378919316,0.0,0.0,0.2994580166234706,0.3578555311837039,0.0,0.0,0.2786856557813166,0.2492239236215031,0.4902750111691607,0.4902750111691607,0.3109981127877691,0.382328339230561,0.3962161109260345,0.3962161109260345,0.2829208274919986,0.2674142701506975,0.7581982554805713,0.4038461538461538,1.5417795175776463e-05,0.4717444717444718,0.5454545454545456,0.6798095737820588,0.7197843555903525,0.8309654940457306,0.4589740640352069,0.2931125671571727,0.2150289777870777,0.4360696907992238,0.4643095863140072,0.2511871103808194,0.3613477831386961,0.3455319838957354,0.3097936081463249,0.2640480137273631,0.7319881341942618,0.8937599151721312,2.469652638998401e-05,0.2867882901529559,4.346405093425906e-06,0.4915524987068715,0.2178027049300765,0.1924820653550967,0.2180713386871003,0.2698384703115515,0.1596180508253082,0.1830148320658559,0.1830148320658559,0.0770969416456908,0.230681303875295,0.3011233298255228,0.2178877531463521,0.3459551881099751,0.076870966623404,0.217802722291829,0.1587014137001431,0.4105872027328487,0.1587014137001431,0.2184818746236597,0.4103076748817305,0.4629000569474977,0.4777591535861655,0.4109252053885247,0.4777562838669497,0.4134538441156279,0.4996893821669732,0.4996893821669732,0.4996893821669732,0.4996893821669732,0.4996893821669732,0.4996893821669732
20,4,7,1.0,0.6006024109939608,0.0857889738600631,0.5,0.6815832871226455,0.3161860846815315,1.168136568156916e-06,5.963694731139854e-06,0.0014765927189711,0.9833110107074302,0.0013308397223751,0.0,0.0,0.242171715209258,0.3935533811698927,0.0,0.0,0.2283975057750022,0.3000855719129331,0.509571904735918,0.509571904735918,0.2570848993182841,0.4188788161601937,0.4414222389039555,0.4414222389039555,0.2358151519136434,0.3246828142032645,0.8086955630960657,0.425480769230769,2.198792759742473e-05,0.4791154791154791,0.7272727272727273,0.695806184197629,0.7647767750640027,0.7959387959574112,0.3752571287037108,0.4390395308691185,0.2790313623339591,0.2788023157683295,0.2994037413171462,0.3213409222569789,0.4207472050830082,0.424117118692498,0.3739879530468015,0.5336638997277885,0.5577319806930134,0.6342641002887648,2.722419410131761e-05,0.4147459945832401,6.6453760851658434e-06,0.445451004744658,0.2178027150550611,0.2075008611379601,0.154064012772931,0.1810606259071473,0.269074339080648,0.2178027129456893,0.2178027129456893,0.2178027129456893,0.2178027129456893,0.2178027129456893,0.2178027129456893,0.2178027129456893,0.1409588254974593,0.2180745838744981,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.1841370815710392,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.2946736200513565,0.2946736200513565
20,4,8,1.0,0.7259740359217643,0.2842389603074626,0.5,0.5800641506846589,0.3161856558986121,1.3290767662371845e-05,6.197111996069545e-06,6.709357031843629e-05,0.9677755618155346,8.400690811856094e-05,0.0,0.0,0.1672236662751294,0.1294661295455927,0.0,0.0,0.1589255037482023,0.1199721075911785,0.4094849845717951,0.4094849845717951,0.1717250401475757,0.1424933131804597,0.3651116916085732,0.3651116916085732,0.1548064814570582,0.1257044033121787,0.5668938185766377,0.4350961538461537,7.392884582938712e-06,0.5012285012285014,0.3636363636363637,0.8212397400667629,0.944321274729254,0.9888465762137796,0.2715829746798193,0.4137333061290592,0.4431584125049479,0.221618556434457,0.2270810153023301,0.4927589951572374,0.3727323723118779,0.6161367966395149,0.322097199987852,0.4422350687394187,0.5789239369970605,0.4194013670337781,4.813478543217839e-05,0.5439548635314422,1.0411061061050007e-05,0.6228948380565915,0.2178027206043316,0.25692351491533,0.2178027206043316,0.2841469211186724,0.4465942683582236,0.3716004955735464,0.3860110673006795,0.3459546894544796,0.3717499324940859,0.3460259540618018,0.4465942683582236,0.2178934096377939,0.6278707683812672,0.3972366776026069,0.4991969985477573,0.2178907605264174,0.5280499818336583,0.1410653103832247,0.2950372614074241,0.3214367678488974,0.2938077985368083,0.5280813778534644,0.5280690971881505,0.5280635999380543,0.666351543004353,0.666351543004353,0.666351543004353,0.666351543004353,0.666351543004353,0.666351543004353
20,4,9,1.0,0.7284047897171744,0.2620872520738773,0.5,0.5735540029306196,0.3161916257788563,7.203347021147009e-06,6.264720565968272e-06,0.0001896675722417,0.9921786530049256,0.0003820897280673,0.0,0.0,0.2061933860304148,0.0684971757712759,0.0,0.0,0.2106583668955973,0.1250064418589754,0.2453357039140637,0.2453357039140637,0.1923217276025116,0.048913382036188,0.357840406506094,0.357840406506094,0.2081585450339688,0.1299672957985859,0.6173911261921317,0.4423076923076923,1.1091963316174992e-05,0.4717444717444718,0.3636363636363637,0.8080555330808951,0.7836059825720096,0.9629647747455916,0.3517690488332209,0.876401896845922,0.4065169840451297,0.3948960085704893,0.4276072301688245,0.4554925190163639,0.256118104273116,0.5743915090886732,0.1960694323497458,0.0791740797750097,0.7600578196576553,0.7703796196252748,1.331385410805214e-05,0.58703071756423,1.1956839412433534e-05,0.698599179866296,0.192461049943383,0.372020181543137,0.3376137190910326,0.3225051372156484,0.2183457385579964,0.3225051372156484,0.2191607375172265,0.3225051372156484,0.2185116056351677,0.2547766704735601,0.3005539515715965,0.3225051372156484,0.3360381963810178,0.3360381963810178,0.4100610837355874,0.2320482684513349,0.3740270800367866,0.2244263246538608,0.356989781489369,0.3833568756481506,0.4146721239082116,0.377518082364343,0.5053226209324541,0.3099181651212714,0.4851945113750752,0.5522779024272851,0.6406211659062693,0.6406211659062693,0.6406211659062693,0.6406211659062693
20,4,10,1.0,0.756451784009045,0.3549573664639505,0.5,0.9393654441057548,0.3161838231406337,6.814237370260847e-06,1.0506375494009373e-05,0.000393872721572,0.9969656567975306,0.0174368249961835,0.0,0.0,0.4397387324473313,0.3444656891646022,0.0,0.0,0.434939896995749,0.373856348204637,0.8480090308232198,0.8480090308232198,0.45543140067853,0.3974332512231232,0.8344789792239351,0.8344789792239351,0.4512893722370349,0.4179238113245627,0.6173911261921317,0.4350961538461537,2.4967848969044743e-05,0.5012285012285014,0.1818181818181818,0.8335579173455941,0.6151553507392418,0.8358838923323529,0.5803358506205175,0.7958204557246662,0.1666592666358699,0.1703392824651661,0.1814671124260627,0.1968357587631518,0.5265873359949006,0.2846485026694693,0.4883718586584014,0.707140237345496,0.557581767631643,0.5284062595443211,5.56616047002938e-05,0.1274019460051436,1.228311437692366e-05,0.1940879948917666,0.0033581186870586,0.2162597077922454,0.0001947259455661,0.2178027214805322,0.1542434114053505,0.0768942385761747,0.1537901515057874,0.0768757149816044,0.1558653062206859,0.2181694744845362,0.0770451372589256,0.2178749269325848,0.3674785667678773,0.2178027759347767,0.1479424810118531,0.258904285918462,0.3591050487325204,0.3590359116700561,0.3606108068257319,0.3600030725336836,0.4049638948573908,0.3648090967406278,0.5574643574540775,0.5893685944407986,0.5387340168948823,0.5893685944407986,0.6038308081979713,0.6441618504302921,0.6669312494565953,0.7601606480333365
20,4,11,1.0,0.8085367790442723,0.4911928123249047,0.5,0.7092911965586495,0.3161853107474816,6.891869618193592e-08,4.146759348876263e-06,0.018206263745638,0.9453558844608048,0.0003324950858412,0.0,0.0,0.2701280283259008,0.4689381885060465,0.0,0.0,0.2536744620805918,0.3151432090848017,0.8086380451021911,0.8086380451021911,0.310521977727307,0.5018807816345218,0.7097613814835944,0.7097613814835944,0.2873498273366457,0.3589095176857216,0.4964902539324174,0.4086538461538462,1.465544059204304e-05,0.4570024570024571,0.5454545454545456,0.8591660025716347,0.7227421057055148,0.9305387853966638,0.4946467782351963,0.6751646508859255,0.1576940483278095,0.2232199836042507,0.248067603406719,0.186631221574768,0.4323265313453661,0.2732175495832558,0.3865020018488544,0.8218732106313391,0.4249110980368527,0.4103780331232811,8.893449088379293e-06,0.2931736665234326,6.024408978965674e-06,0.1900629654263566,0.1578979581645538,0.0768709200874167,0.3589364822760197,0.0768709200874167,0.3589364822760197,0.3589364822760197,0.3589364822760197,0.1537748908497899,0.1557350030548513,0.1557350030548513,0.1409317998688774,0.1557350030548513,0.1412080677669952,0.2009224013446477,0.0769743160415575,0.2236931826585231,0.2236931826585231,0.2236931826585231,0.2236931826585231,0.2236931826585231,0.2236931826585231,0.2236931826585231,0.2236931826585231,0.4543729052179029,0.6406211659062693,0.6406211659062693,0.6406211909591161,0.6406212346393384,0.640923906810007,0.75976301616259
20,4,12,1.0,0.8479746462000881,0.6242397406631709,0.5,0.6364458707315526,0.3161853225455849,1.5900302536970763e-06,6.038808110858745e-06,0.0010793638040208,0.9824388473824452,0.0004556972554487,0.0,0.0,0.2553953616735948,0.1014187686984746,0.0,0.0,0.249765052353526,0.132601683513241,0.5694919683033373,0.5694919683033373,0.2755092427119425,0.1420314332637839,0.5634422011273652,0.5634422011273652,0.2694689648545832,0.1695505043612057,0.6173911261921317,0.4399038461538462,1.2275975148213795e-05,0.4766584766584768,0.4545454545454545,0.7311050484353231,0.8065000584367206,0.9255120686632335,0.3669257640321764,0.7494572392060387,0.2277010978934677,0.1625930222540894,0.1762616090133093,0.2652338043876662,0.3780890962527695,0.3612668572334035,0.3278863368911192,0.3649039063866839,0.7788485817988384,0.7794891915579294,1.592361558427819e-05,0.3783899203541856,9.394868922531407e-06,0.4158068343884993,0.140931783740296,0.1681561365648023,0.2180780349365844,0.3331161508549006,0.3080801358925585,0.230695420537831,0.2352184390587745,0.2178027144709274,0.2178027144709274,0.261623496295936,0.261623496295936,0.261623496295936,0.1681561365648023,0.3331161586108984,0.3848220996308145,0.3588537651752075,0.2178048364016112,0.3866152291930846,0.3026168773170164,0.359410754114946,0.3200366053952005,0.4585124948850727,0.4996680278603395,0.4996680278603395,0.4996680278603395,0.4996680278603395,0.4996680278603395,0.4996680278603395,0.4996680278603395,0.4996680278603395
20,4,13,1.0,0.615670868657715,0.1301423478316128,0.0,0.800771889208796,0.3161896359393202,3.259684223695937e-07,6.212581914577425e-06,0.0057160921768753,0.989355370962462,0.0007949728874024,0.0,0.0,0.2744077502660486,0.2440377353508598,0.0,0.0,0.2729691499041661,0.2283601098050749,0.5037616928469957,0.5037616928469957,0.2877530845447482,0.2710769380164096,0.5370634436108266,0.5370634436108266,0.2894013888502907,0.2606884816915794,0.3826088738078683,0.4182692307692307,1.5417795175776463e-05,0.4864864864864865,0.1818181818181818,0.8585263456617932,0.8417481877709965,0.9370316295143272,0.2926294837588856,0.5789744757508406,0.3743064704489867,0.4539909896885685,0.4823463320740835,0.4222690178248718,0.4634644785968389,0.5371750948931018,0.4201535099046821,0.4964695881192922,0.4582297067426919,0.5248287592777889,1.803478891290718e-05,0.1886836910723479,6.193649218730571e-06,0.4572619242930107,0.3844651747742002,0.2842288657675282,0.2842288657675282,0.1734285960023371,0.1734285960023371,0.1734285960023371,0.3837769391303912,0.303046968979998,0.416354355746441,0.2178027115178069,0.2178027115178069,0.2178027115178069,0.3075050351400786,0.3470824734969623,0.2178340726193966,0.2180256678992282,0.3619815257915242,0.2203187813745036,0.3691950598343181,0.3399817047835566,0.3690117518219962,0.3388721799177751,0.3691079080226675,0.3691027335389099,0.4746100375598515,0.5253601266425396,0.5253601266425396,0.5253601266425396,0.5253601266425396,0.5253601266425396
20,4,14,1.0,0.8453201083384666,0.6153338427372946,0.5,0.4560693205992284,0.316191464718691,3.049824393324978e-06,5.054876462984271e-06,0.0004290160808819,0.9879931247878756,0.0015121107414454,0.0,0.0,0.4664803679613442,0.3118809822274491,0.0,0.0,0.4445414180031177,0.2953231132159912,0.4470433993707172,0.4470433993707172,0.4732934049276042,0.332745597676249,0.4031277201051875,0.4031277201051875,0.4544416395769648,0.3167395766895993,0.4707167241452958,0.4423076923076923,1.937609804975116e-05,0.5061425061425061,0.5454545454545456,0.4050110313725741,0.5282622384291757,0.2935692359861816,0.6484774903151359,0.6346596947759859,0.4040649726200311,0.5012331697155368,0.5280041458166291,0.4529788075728799,0.3126242682987132,0.5715756912930404,0.2571369657656737,0.7163376426361228,0.2714076293497138,0.3516409161096736,5.568734336478305e-05,0.694857236757479,8.057152594233384e-06,0.4916724214020858,0.3844084301737556,0.21780271174497,0.2178051940537143,0.2821703836896639,0.3075050364381536,0.2956161964461701,0.2186524451456379,0.2690552734424267,0.3075050364381536,0.3075050364381536,0.3075050364381536,0.2178027018796003,0.2178027172293367,0.4997467579239147,0.516804463442861,0.5639896454684629,0.2193056079398673,0.5737699246242156,0.5737694108785987,0.5625884323528941,0.5737753815690844,0.573774175235573,0.5738048387841315,0.7559114900655954,0.662848649855845,0.7140389898878264,0.7559114900655954,0.7559114900655954,0.7559114900655954,0.7559114900655954
20,4,15,1.0,0.7848448553102267,0.385620145465826,0.5,0.6678190369821322,0.3161893466594049,1.0914082229147384e-06,7.247361737819373e-06,0.0019429768381133,0.9865837708277088,0.0019404352224354,0.0,0.0,0.2869463820372948,0.1626884956268469,0.0,0.0,0.2790968644761971,0.2009791546822251,0.4610307240653712,0.4610307240653712,0.2964162471174823,0.1843502886452544,0.4564722102988949,0.4564722102988949,0.2884814176318825,0.2236826878535786,0.4964902539324174,0.425480769230769,3.454784596841516e-06,0.4668304668304668,0.2727272727272727,0.7929910226756153,0.8381375865525347,0.7758630555835596,0.3319829311825663,0.7091146554749663,0.5427200066384006,0.4748781303517226,0.4772430266847749,0.5913094689627173,0.1966891920571977,0.7265314004489524,0.131843216622151,0.759380024005472,0.1637612668771952,0.1404461809437869,9.666916073736775e-06,0.3269208234909555,1.07998450300146e-05,0.5398069008020483,0.154454081215217,0.1760662320392893,0.2629257870455474,0.2946736378998871,0.0790222722891934,0.076870932873455,0.076870932873455,0.0774948762599697,0.078390920302109,0.0017095451861259,0.1537523507516811,0.2602356551048474,0.2185682773811552,0.4356054037906525,0.0768712481434107,0.3282095842195463,0.2677257271751582,0.2677257271751582,0.2188392181419002,0.2278485109004384,0.2748432935626685,0.3729205607337654,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525
20,4,16,1.0,0.7137665529951983,0.2602204502868017,0.0,0.6590727197267874,0.3161897584242052,3.681969694336714e-06,6.978060635960168e-06,0.0005012466436835,0.9937248084371908,0.0020183912175123,0.0,0.0,0.2281806239835614,0.1176263770569017,0.0,0.0,0.2305615475397964,0.1382937438000835,0.6049920088568954,0.6049920088568954,0.2535545525427112,0.1636283838318749,0.6515635048300066,0.6515635048300066,0.2604731700516897,0.1883729477175911,0.4331061814233623,0.4182692307692307,5.882489360426608e-06,0.4692874692874694,0.4545454545454545,0.7615311017657057,0.8453403574183609,0.9789240905428972,0.2713925324969334,0.3519926769715439,0.4293513922657199,0.2828865161443552,0.2887482981183229,0.4787813617375343,0.2876917357196089,0.6004792838610952,0.2301917945349096,0.4230735176179871,0.5667303871194052,0.4638508365714484,2.022511682832946e-05,0.3819453304133886,1.0953728146497169e-05,0.4402640294586095,0.3028673335138022,0.2179280825180268,0.2692853628106521,0.3028673335138022,0.0768709245008716,0.1409318261873472,0.1409318261873472,0.1409318261873472,0.1409318261873472,0.3331161492323068,0.3331161492323068,0.2178027052221433,0.2187751158903279,0.2178027275814845,0.2947340179864179,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.2989864869864092,0.4356054037906525,0.4356054037906525,0.4356054037906525,0.4356054038555562,0.4356054038555562
