fid,iid,rep,vbs_precisions,selector_precision,selected_algorithm,selector_switch_budget,static_B20,static_B40,static_B60,static_B80,static_B100,static_B120,static_B140,static_B160,static_B180,static_B200,static_B300,static_B400,static_B500,static_B600,static_B700,static_B800,static_B900,static_B1000,static_B1100,static_B1200,static_B1300,static_B1400,static_B1500,static_B1600,static_B1700,static_B1800,static_B1900,static_B2000
21,7,19,0.0,1.14e-08,MLSL,160,0.0,1.2e-08,0.0,0.0,4.93e-08,0.0,0.0,1.14e-08,0.0,5.92e-08,4.73e-08,2.47e-08,4.89e-08,0.0,8.552e-07,5.41e-08,4.6e-08,1.84e-08,2.9e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6,0,0.6918569123,0.8648567679,MLSL,20,0.8648567679,25.4769507932,0.6918569124,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507934,25.4769507932,25.4769507932,25.4769516214,25.4769507932,25.4769507932,25.4769507932,8.4695367098,16.3000314877,8.8169323226,8.9827376592,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932
22,6,1,0.6918569112,1.9567413757,MLSL,20,1.9567413757,35.9638764333,5.6038927595,25.4769512412,25.4769507935,25.4769508833,25.4769507932,25.4769507932,25.4769507932,25.4769507947,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507933,25.4769507933,25.4769507932,25.4769507933,25.4769510254,25.4769507933,25.4769507933,25.4769507942,25.4769507933,25.4769507933,25.476950812,25.4769507933,25.4769507939,25.4769507933
22,6,2,0.6918569112,7.2716386364,MLSL,40,0.6918569124,7.2716386364,0.6918569112,9.5952522351,11.1256185844,11.1256184504,11.1256184504,11.1256184505,11.1258446824,11.1256184504,11.1256214974,11.1256184504,11.1256184504,11.1256184504,11.1256184504,11.1256184505,11.1256184504,11.1256184504,11.1256184504,11.1256184504,1.2326673415,11.1256200644,11.1256184505,11.1256185483,11.1256184619,11.1256184504,11.1256184507,11.1256184505
22,6,3,0.5179116422,0.6918569125,MLSL,20,0.6918569125,0.6918569112,0.6918569112,0.6920631398,0.6918569112,0.6922160697,0.764285733,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569123,0.5179116422,0.6918569119,0.6918569115,0.6918569125,0.691856912,0.6918569112,0.6918569112,0.6918569113,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112
22,6,4,0.0,1.3e-09,BFGS,20,1.3e-09,0.0,1.633e-07,0.0,2.5e-09,0.0139467233,0.0046121325,1.059e-07,2.7e-09,0.0,0.0,0.0,1.633e-07,3e-10,2.2e-09,1.633e-07,1.6676e-06,5.5702e-06,4.35e-08,2.2673e-06,1.6277e-06,1.633e-07,1.633e-07,1.633e-07,5.614e-07,4.647e-07,1.633e-07,1.633e-07
22,6,5,0.6918569115,25.4769507948,Non-elitist,20,25.4769507948,1.9644051564,0.6918569115,25.4769507932,25.4769507932,25.4769507933,25.4769507932,25.4769526095,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507934,25.4769507932,25.4769507933,25.4769507932,25.4769507934,25.4769507932,25.4769507932,25.4769507933,25.4769508411,25.476950799,25.4769507932,25.4769507933,25.4769507932
22,6,6,0.5614926725,0.5614926725,MLSL,20,0.5614926725,6.572765692,0.5914229693,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112
22,6,7,0.6918569134,2.5917732413,MLSL,20,2.5917732413,2.5927905253,2.4119974754,1.9549988674,1.9549988595,1.9549991084,8.7446005454,1.95499886,1.9549988595,1.9549988672,1.9549988595,1.9549991084,1.9549988595,1.9549988595,1.9997672531,1.9679808831,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988596,1.9549993007,1.9549995711,1.9549991084,1.9549991202,1.9549993882,1.9549991084,1.9549991084
22,6,8,0.6918569112,5.0627375961,MLSL,20,5.0627375961,0.6918569119,0.6918569112,0.6918569115,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569119,0.691856916,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112
22,6,9,0.6918569112,0.6918977343,MLSL,20,0.6918977343,35.9638752159,11.1256214274,0.691856914,35.9638752153,35.9638770493,35.9638752149,35.9638752152,35.9638752152,35.9638752195,35.9638752149,35.9638752149,35.9638752149,35.9638752149,35.9638752149,35.9638752232,35.9638752166,35.963875218,35.9638752149,35.9638752149,35.9638811122,35.9638752162,35.9638752162,35.963875287,35.9638752164,35.9638752175,35.9638752195,35.9638752162
22,6,10,0.0109911078,14.584841529,BFGS,120,1.9549988596,14.584841529,14.5848490909,14.5848490909,14.5848415468,14.584841529,14.5848490909,14.5848417897,14.5848415526,14.584841529,14.5848490909,14.5848415499,14.5848490909,14.584841529,14.584841529,14.5848418104,14.5848490909,14.5848490909,14.5848490909,14.5866246326,14.5848490909,14.5856217816,14.584841529,14.5848486153,14.5848490909,14.5848497832,14.5848485873,14.5848490909
22,6,11,0.6918569117,5.0627375867,MLSL,20,5.0627375867,0.6918569117,8.7427505321,0.6918569438,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,0.6929548658,8.7427505321,8.7427505582,8.7427505321,8.7427505321,8.7427505503,8.7427505774,5.9205908629,0.6919340109,0.693394094,5.0846713867,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321
22,6,12,0.4654512032,0.6918569116,MLSL,20,0.6918569116,0.6918569118,0.6918569248,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569149,0.6918569112,0.6918569205,0.6918569112,0.6918569118,0.691856915,0.6918569112,0.6918569112,0.6918569113,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112
22,6,13,0.6918569493,5.0627374831,MLSL,20,5.0627374831,0.6918569493,25.4769509257,25.4769507932,25.476951278,25.4769507932,25.4769565224,25.4769508043,25.4769507932,25.4769507935,25.4769512153,25.4769509264,25.4831617072,25.4769507932,25.4804274923,25.4795866877,25.4769507932,25.4769507932,25.4769507932,25.4769507934,25.4769507932,25.4769507932,25.4769517023,25.4769507932,25.4769508264,25.4769507994,25.4769507933,25.4769507935
22,6,14,0.6918569112,2.6075812001,MLSL,20,2.6075812001,0.6918569112,11.1256223755,11.1259978009,11.1256184504,11.1256184504,11.1256186562,11.1256184506,11.1256184506,11.1256184504,11.1256271189,11.1256184504,11.1256184504,11.1256184504,11.1256184504,11.1256184504,11.1256184514,11.1256184504,11.1256184504,11.1256184504,0.9008705273,11.1256184504,11.1256184505,11.1256184504,11.1256184505,11.1256184532,11.1256184511,11.1256184506
22,6,15,0.0,0.0,Non-elitist,40,1.24e-08,0.0,0.0894253184,0.0,0.0,1.27e-08,1.27e-08,1.213e-07,0.0025992051,1.5294e-06,0.0141558799,2.3e-09,1.27e-08,1.27e-08,4.84e-08,2.2941e-06,5.144e-07,9.656e-07,3.4e-08,3.82e-08,1.27e-08,1.27e-08,4.6297e-06,1.76e-08,2.99e-07,8.65e-08,1.27e-08,1.27e-08
22,6,16,0.6918569124,25.4769507932,BFGS,20,25.4769507932,25.4769507932,0.6918569124,25.4769507932,25.4769507932,25.4769507932,25.4769507932,0.691856917,25.4769507932,25.4769507932,25.4769560566,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507935,25.4769507932,25.4769507949,25.4769507932,25.4769507932,25.4769507932
22,6,17,5.0627374778,25.4769507932,Non-elitist,20,25.4769507932,25.4769507932,5.0627374778,25.4769507933,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507934,25.4769507932,25.4769516187,25.4769507941,25.476950794,25.4769507932,25.4769507932,25.4769507932,25.4769507932,25.4769507936,25.4769507932,25.4769507932,25.4769507932,25.4769507943,25.4769507948,25.4769507932,25.4769507932,25.4769507943,25.4769507967,25.4769507935
22,6,18,0.8382008739,7.2716506481,MLSL,20,7.2716506481,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716293987,7.2716291936,7.2716291937,7.2716291973,7.2716292843,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291938,7.2716291937,7.2716291936
22,6,19,0.6918569112,35.9638752149,BFGS,20,35.9638752149,35.9638752149,0.7014026055,35.9638752152,35.9638752149,35.9638861721,35.9638752151,35.9638752149,35.9638752155,35.963875215,35.9638752149,35.9638752149,35.9638752149,35.9638752149,35.9638752149,35.963875215,35.9638752284,35.9638752149,35.9638752149,35.9638752209,35.9638752149,35.963875215,35.963875215,35.963875215,35.963875215,35.9638752149,35.9638752151,35.963875215
22,7,0,1.9549988595,1.9560053633,MLSL,40,1.9549988638,1.9560053633,1.9582952706,1.9584783791,1.9549988595,1.9549988595,1.9569198441,1.9549988638,1.9549988667,1.9549988596,1.9549988601,1.9549988617,1.9683924813,1.9586394199,1.95499886,1.9549988595,1.9549988595,1.9549988595,1.9550113961,1.9550374725,1.9550603788,1.9549988638,1.9549989325,1.9550095574,1.9549988864,1.9549989165,1.9549988663,1.9549988638
22,7,1,0.0,0.0110829423,MLSL,20,0.0110829423,0.0439898449,1.9549988672,1.962432655,1.9561415161,1.9596285683,1.9549988672,1.9549988598,1.9570091041,1.9549988596,1.9549988645,1.9549988713,1.9556370146,1.9571650768,1.9549988672,1.9549988731,1.9549988607,1.9549988818,1.9549988696,1.9549988666,1.9549988974,1.9550360003,1.954998881,1.9549988661,1.9549994248,1.9549988622,1.9549988672,1.9549988672
22,7,2,0.0,0.7019843531,MLSL,40,2.5051556841,0.7019843531,2.5051556841,0.7206058104,0.0143787514,0.0333462485,0.0,5.09e-08,0.0,0.0,3e-10,3e-10,9.6e-09,5.52e-08,5.249e-07,1.5528e-06,2.357e-07,6.6125e-06,2.93284e-05,0.000719756,0.0008937231,0.0034853721,0.0036668261,0.000922028,0.0027733814,0.003134856,0.0010578649,0.000922028
22,7,3,0.5835479721,5.0928009443,MLSL,40,1.0568035942,5.0928009443,1.0575172813,35.9638752149,35.9638752149,35.9638752149,35.9638752149,35.9638752163,35.9638752149,35.9638752149,18.2903743138,7.2739855785,5.5834666897,5.5838212859,7.7065190794,0.5835479721,8.8928013201,25.4769514591,1.3528104491,4.1477779873,33.3998985131,35.9638752149,35.9638752149,35.9638752149,35.9638752149,35.9638752149,35.9638752149,35.9638752149
22,7,4,0.0,9.177e-07,Same,160,9.177e-07,6.31e-08,0.0,0.0001350144,1.256e-07,9.177e-07,0.0006879987,9.177e-07,1.6062e-06,5.09e-08,6.5562e-06,0.0,1.21e-08,0.0036951553,1.6331e-06,6.5275e-06,1.5371e-05,2.36917e-05,0.0035552569,1.79759e-05,2.78166e-05,9.177e-07,6.0442e-06,6.5318e-06,5.3944e-06,1.5977e-06,9.177e-07,9.177e-07
22,7,5,0.0,0.0,Non-elitist,120,2.57043e-05,4.85e-08,0.0745711563,2.09e-08,4.18e-08,0.0,2.57043e-05,2.38e-08,9.33e-08,1.215e-07,0.0,1.086e-07,4.8e-09,2.57043e-05,0.0282584412,1.14e-08,2.65053e-05,2.57043e-05,8.14656e-05,0.0003632058,0.0007927987,0.000251577,0.0001363418,0.000135721,8.24849e-05,3.11018e-05,2.57043e-05,2.57043e-05
22,7,6,0.5852612566,7.2716303703,MLSL,20,7.2716303703,0.5852612566,5.3541361097,5.0627374564,5.0627374564,5.0627374564,5.0627374565,5.0627374863,5.0627374583,5.0627374564,5.0627374564,1.8235829017,5.0627374583,5.0817352221,5.0784738258,5.0627374583,5.0627375965,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627445845,5.0627374626,5.0627375485,5.0627374573,5.0627374583
22,7,7,0.6918569112,7.271683403,MLSL,20,7.271683403,1.748586651,1.2201073639,0.6918569112,0.6918578763,0.6931004224,0.6918603397,0.7767030633,0.6918569112,0.6918569551,0.6918627724,0.6918604063,0.6918589298,0.6918723624,0.6918569112,0.6931004224,0.7496240718,0.6918569112,0.6918569112,0.692026296,0.6918569112,0.7163613691,0.6919259948,0.6922734706,0.6930946421,0.6936557339,0.6934979545,0.6931004224
22,7,8,0.0008508415,18.2882924493,Same,20,18.2882924493,0.0008508415,1.0405389419,18.2882924493,18.2883289646,18.2882924493,18.2883074891,18.2882924494,18.2882924495,18.2882924493,18.2883344209,18.2882924493,18.2882924493,18.2882924493,18.2883021523,18.2882924496,18.2934975611,18.2882924497,18.2882924493,18.2882924493,18.2882990019,18.2882924493,18.2882924493,18.2882924493,18.2882924529,18.2882924493,18.2882924493,18.2882924493
22,7,9,0.0035202305,0.0035202305,MLSL,20,0.0035202305,0.0039219835,0.6918569112,0.6918569112,0.6918569112,0.692112164,0.6918569112,0.6918569112,0.6918569112,0.691857351,0.6918570116,0.6918570569,1.443302997,0.692112164,0.6918569112,0.691913235,0.692112164,0.6918569112,0.6918569112,0.692112164,0.6918569112,0.721657764,0.6918571681,0.69185884,0.6922685028,0.692112164,0.6922617015,0.692112164
22,7,10,2.0199857075,27.3190182039,Non-elitist,20,27.3190182039,14.584841529,14.584841529,14.5848415444,14.584841529,14.584841529,14.584841529,14.584841624,14.584841529,14.584841529,14.5848416331,14.584841529,2.0239048558,14.584841529,14.584841529,7.3605539861,14.584841529,14.584841529,7.7528842154,14.584841529,2.8302822756,14.584841529,14.584841529,14.584841529,14.584841529,14.584841529,14.584841529,14.584841529
22,7,11,0.6918569112,1.3608430469,MLSL,20,1.3608430469,3.8471106299,1.360843216,0.6919032869,0.8531866114,0.6918569952,0.8050369662,0.6918573646,0.6918570272,0.6918569396,0.691857828,0.691857189,0.6918680795,0.6918569112,0.6918569112,0.8904727393,0.6919032869,0.6919032869,0.6918569112,0.6918675287,0.6918569112,0.6927536884,0.6927395593,0.6925755304,0.6919645513,0.6919134693,0.6920357703,0.6919032869
22,7,12,1.9549988595,1.9554322592,MLSL,40,1.9549988595,1.9554322592,1.9549988603,1.9549989003,1.9549989003,1.9879533991,1.9549988615,1.9666364123,1.9549988595,1.9549988597,1.9549988595,1.9549988723,1.9568622325,1.9549988595,1.9549989003,1.9549988782,1.9549989729,1.9549989003,1.9549988595,1.9549988595,1.9549988612,1.9549989953,1.9549989199,1.9549988675,1.9549989057,1.9549989201,1.9549988884,1.9549989003
22,7,13,4.73e-08,7.272929045,PSO,20,7.272929045,0.0004469207,7.2716291937,7.2716291936,7.2716294443,7.2716291937,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.271629194,7.2716291936,7.2716291936,7.2716805071,7.2716291936,7.2716291948,7.2716349845,7.2716291936,7.2716291943,7.271629194,7.271629194,7.2716307698,7.271629194,7.271629751,7.2716293163,7.271629194,7.2716291952,7.271629194
22,7,14,0.0,5.0637768942,MLSL,20,5.0637768942,0.9482678824,8.77875e-05,8.90032e-05,42.9072292325,18.2882928016,18.2882928016,9.58796e-05,0.6919647144,42.9072292329,0.8994234001,3.6146923977,1.1486476093,42.9268946782,3.2760573458,5.5482829526,6.2211607213,42.9072292325,42.9072292325,2.4767554649,35.9785019792,72.9575103519,72.9575103519,2.7602898451,10.8028707612,30.3452189702,49.4861517062,72.9575103519
22,7,15,0.0,4.015e-07,BFGS,40,1.22e-08,4.015e-07,0.0,0.003756904,1.22e-08,1.22e-08,1.47e-08,5.54e-08,4.57e-08,1.267e-07,3e-09,0.0,0.0,1.22e-08,0.0454989704,5.7542e-06,1.67707e-05,5.6215e-06,7.3495e-06,1.22e-08,2.34569e-05,1.61159e-05,2.57593e-05,2.81004e-05,2.75695e-05,5.67e-08,1.22e-08,1.22e-08
22,7,16,0.0,6.6e-09,Same,120,0.0,1.584e-07,0.0,0.0176395614,5.32e-08,6.6e-09,0.0,0.0,6.6e-09,1.88e-07,0.0,4.8e-08,6.6e-09,0.0194158922,5.04e-08,2.43788e-05,1.45302e-05,1.8216e-06,2.0442e-06,6.817e-07,6.7115e-06,1.648e-06,1.239e-06,6.427e-07,3.047e-07,5.19e-08,6.2e-09,6.6e-09
22,7,17,0.000657027,0.6993334739,MLSL,40,0.000657027,0.6993334739,0.691926353,0.6918569112,0.6918569172,0.6918569146,0.691926353,0.691926353,0.6918569127,0.6918569559,0.6918569112,0.6918572604,0.6918576601,0.6918656335,0.6918569112,0.7120791523,0.691866231,0.6918584481,0.6918569112,0.691926353,0.6933087756,0.6918569316,0.691926353,0.6918909646,0.6919020205,0.6919372478,0.6919272177,0.691926353
22,7,18,0.6918569112,0.6934636453,Same,120,2.0734751249,0.7721130923,0.6934636453,0.7744918224,0.7748955003,0.6934636453,0.6918594014,0.6918571933,0.6918569112,0.6918741401,0.6918578607,0.6918616035,0.6918604851,0.6918569112,0.6924172615,0.6918708538,0.6934636453,0.6934636453,0.6918569112,0.6927553844,0.6918569112,0.7502181942,0.6921985586,0.6934679878,0.6952722085,0.6946917658,0.6932766217,0.6934636453
22,7,19,0.0367415646,0.0367415646,MLSL,20,0.0367415646,0.0467923564,18.2882934365,18.2882926485,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924494,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882925833,18.2882924891,18.2882924577,18.2882924511,18.2882924498,18.2882924493,18.2882924493
23,6,0,0.132242347,0.2589436564,Non-elitist,300,0.2348580343,0.132242347,2.0061164702,0.5018235491,1.8194659808,2.3317918457,0.2453773548,2.3329577762,2.3681688894,1.0148838334,0.2589436564,2.1744892715,1.48746399,2.1744892715,2.0464634026,1.3208256589,1.8175268189,2.1744892715,2.1744892715,1.5625328914,1.9742768391,2.1744892715,2.3055666323,1.7834082817,1.9705686229,2.1733704046,1.9861962295,2.4192599695
23,6,1,0.1720317768,0.5469901495,Non-elitist,300,2.2980738769,2.8342877007,1.6477443374,2.0193740143,1.9240003007,1.3566007621,1.7448932173,1.291100996,1.7448932173,0.1720317768,0.5469901495,1.7448932173,1.7448932173,1.4819692905,1.6175865638,1.6175865638,1.6175865638,1.6175865638,1.527367536,1.4892208413,1.2335547521,1.6175865638,1.4204654065,1.5676476127,1.0778927537,1.567571818,1.5631659909,1.7448932173
23,6,2,0.0535093943,0.0535093943,Non-elitist,300,1.7357842324,2.0967497474,1.848980346,2.918804699,1.7226267356,1.6281368386,1.8946894001,1.571358428,0.1232809662,0.1188716767,0.0535093943,0.9530874352,1.8706652009,1.7569262301,1.7569262301,1.8706652009,1.4795363982,1.8706652009,1.8706652009,2.0967497474,2.0967497474,2.0967497474,2.0967497474,2.0474288775,0.5875794606,2.0341486682,2.0259626286,2.0967497474
23,6,3,0.0321279101,0.0321279101,Non-elitist,300,1.6970129869,1.4499813556,1.872479126,1.6575944435,2.64469426,1.951995233,2.3029324953,0.3704432343,0.8105693976,2.4364182372,0.0321279101,1.6103209115,2.4269016465,2.0941971901,1.6680849555,1.996718945,1.5495503973,1.6680849555,2.4486285328,2.7889227374,3.0204829521,2.3358088694,2.3435920605,3.0204829521,1.3804720503,1.4395982309,1.833488683,3.0204829521
23,6,4,0.0469908937,0.7507001555,Non-elitist,300,1.0374459427,1.1517464251,1.735924755,2.0288234427,1.9720931634,2.8921388536,1.6125623291,0.2111976861,0.0518400308,0.0469908937,0.7507001555,0.2730880333,1.1449403736,1.5560980332,2.6196943655,2.6196943655,2.8907407672,2.7573020086,2.7573020086,3.2764637163,2.5286977961,2.5286977961,2.9618712327,2.7352621085,2.8206650019,2.8612855698,4.3144463768,4.3144463768
23,6,5,0.048482591,0.048482591,Non-elitist,300,1.8296679605,1.1813419145,2.4185151352,2.545774285,2.6075385302,2.8313306345,1.8844403441,0.7811037698,1.5926916087,0.4722426919,0.048482591,0.1880420768,0.5684364995,0.7061674953,0.7060644992,0.7026546063,0.7061674953,0.7047958898,0.7058213124,0.7058444177,0.7068389556,0.7064548294,0.7061674953,0.7061694783,0.7061836516,0.7061723752,0.7061688623,0.7061674953
23,6,6,0.151330156,0.3163153993,Non-elitist,300,1.7478516183,1.8770331961,2.7261351669,1.6520549045,0.2938475196,2.4933103508,2.0188583177,2.9157789725,0.151330156,0.2655659678,0.3163153993,2.0856488059,2.6370759236,2.5372883893,2.4980349009,2.8312432693,2.9823903862,2.2431716234,1.7128414093,2.3710096435,2.9823903862,2.9825891176,3.3282091473,3.5365833072,3.5365833072,3.4761119903,1.8780769331,3.5365833072
23,6,7,0.0406394337,0.3726641297,Non-elitist,300,1.3442384205,0.8641431502,1.509743964,0.3651374827,1.9121995809,2.8190176014,0.4249938865,1.7412742397,0.0406394337,0.0797048093,0.3726641297,0.3121329283,0.9246330123,0.8641431502,0.8075685408,0.8641431502,0.8992895106,0.8130345536,0.8604064062,0.8619033757,0.8644138425,0.8640443901,0.8641551136,0.864146682,0.8641476993,0.8641431502,0.8641432454,0.8641431502
23,6,8,0.0155496469,0.2319339688,Non-elitist,300,2.2757564386,1.8719179962,1.562182436,1.7518752426,0.2720409619,1.5847382919,2.8120992568,0.2694343094,1.1355177352,0.0155496469,0.2319339688,0.2177005129,0.1747097859,3.0050757944,2.2140786477,2.1163581689,2.4632006853,2.8748817288,2.9772091641,2.470522212,3.0491456946,2.4320199259,1.5068390629,2.544530679,3.0770799159,3.545049438,2.8931723598,3.6257098758
23,6,9,0.0529855152,0.0529855152,Non-elitist,300,0.3380557446,2.4376947259,2.1778402616,0.8144935023,3.1682149262,0.6961834405,0.3147090827,0.1288612541,0.5421752335,0.3101630781,0.0529855152,0.3268557286,1.8164443482,1.3692610761,1.8164443482,1.8164443482,1.7654543284,1.7000146179,1.8164443482,1.8164443482,2.1794129439,1.8164443482,1.9058618553,1.8833269467,1.4200119961,1.946255814,1.391803018,2.1794147526
23,6,10,0.0180214701,0.1351928515,Non-elitist,300,1.7885351061,0.1351686155,0.4108575769,2.1539960705,2.340047254,0.073658188,0.2742595522,0.3012540884,2.2184908445,0.0180214701,0.1351928515,0.3333220483,1.7754151621,1.2036722468,1.4244320603,0.9906407122,1.7754151621,1.8819452519,1.528824913,1.6189312867,2.6088288421,2.6365423981,1.4539295447,2.6311023932,1.7173848157,2.6211655059,1.5008535918,2.7142833351
23,6,11,0.1428985497,0.1687369967,Non-elitist,300,1.5493110853,2.5007560621,1.627144541,1.7375799771,0.240887546,0.2495118228,0.4863794324,0.1428985497,0.21479499,0.1764647873,0.1687369967,1.4104273356,1.9814166242,3.3197424632,2.858084058,2.5657919052,3.1035440571,1.4588768364,3.0605708914,1.5865264003,2.5770500419,2.5017619108,3.4371191386,3.5869984683,3.234096256,2.9603270469,3.3759506807,3.0453428672
23,6,12,0.0841870366,0.0841870366,Non-elitist,300,1.8001489933,2.4452589444,2.8110290538,0.3371088973,2.1129281852,3.3519387437,1.9171952684,0.6152312268,1.5618710617,2.5884229469,0.0841870366,0.2678819583,0.227287344,0.8676502748,0.7283261477,2.1497376131,1.6708153428,1.1104921714,1.1636708164,1.5037497719,1.6468845026,1.7607276836,1.3965288059,1.7771223958,1.4573803382,1.9653612436,2.3687888368,2.6144051291
23,6,13,0.0898021779,0.1144956841,Non-elitist,300,2.2557621557,1.9653286642,2.2938855159,2.5865707394,0.0898021779,0.2838733938,0.941263893,2.4510196389,0.5763199423,0.2095516276,0.1144956841,0.4196337441,0.6943209661,0.6064719271,0.6242130831,0.6804921395,0.6906459164,0.6938070895,0.6960682703,0.6949765374,0.6943456093,0.694250238,0.6943192858,0.6943209661,0.6943209661,0.6943216077,0.6943212809,0.6943209661
23,6,14,0.1520052267,0.1520052267,Non-elitist,300,2.8539848631,1.1607781771,2.6680454373,2.5775726364,2.0494866649,2.2897773544,2.6203280705,1.9473944453,0.2075118927,2.3252664566,0.1520052267,1.1141920545,1.9960967904,1.9025799379,1.460665686,1.8378062415,1.460665686,1.9960967904,1.9960967904,1.9960967904,1.7472931946,2.4804885156,2.3493610272,1.7020897722,2.0208305768,1.6599394745,2.5679668345,2.7729998608
23,6,15,0.0383816529,0.0501660078,Non-elitist,300,2.0028500484,1.4880582788,2.7978774858,2.4044423501,1.115179278,2.4894588457,0.2029360288,2.6538147722,0.0383816529,1.8137431265,0.0501660078,2.198414151,1.8390358911,2.0105970781,2.2595202796,2.5356687704,2.0602389507,2.2548946977,2.2524402041,2.274151775,2.5934793686,3.7215737639,2.8564246797,3.9856180803,3.7995542668,2.8079767851,4.2099237367,4.2456529526
23,6,16,0.1875611417,0.1875611417,Non-elitist,300,0.7117554907,1.7615729041,2.411480834,1.619678275,1.5946819497,2.111130453,0.2130602215,2.3037942919,0.6627205769,0.2163933593,0.1875611417,1.4322955733,1.2987774735,1.6262604292,1.6243548936,1.6070599983,2.411480834,1.6104624096,1.6079231414,1.6120190339,1.6107155966,1.9537397688,1.5916892417,1.5134893783,2.411480834,1.8436796211,1.6110560734,2.411480834
23,6,17,0.1473276336,0.3834315584,Non-elitist,300,2.7372936937,2.3870587746,2.1955438061,2.0239330407,0.9517862312,0.354303497,2.0889183569,0.1473276336,1.8597156719,0.3755765322,0.3834315584,0.1614014002,1.4865062452,1.4865062452,1.4865062452,1.4865062452,1.4865062452,1.4865062452,1.4865062452,1.4865062452,0.7991753098,1.4359408522,1.8802825921,1.7776139348,1.9129659863,1.5310236623,1.8451556575,2.1955438061
23,6,18,0.3169783936,1.1707119454,Non-elitist,300,2.6025202521,2.7671968077,1.6188607718,0.486228054,2.2724246322,1.9966725824,0.4874669775,1.7500922277,0.3169783936,2.7167353129,1.1707119454,1.8958885334,1.4554668988,1.4554668988,1.5135965763,1.6500404062,2.400102741,1.9404254395,1.9404254395,2.5705596369,2.388026699,2.5627538693,2.4765682343,2.3800265341,2.4318262348,2.9746989729,3.1274587964,3.1274587964
23,6,19,0.1645567309,0.2670830302,Non-elitist,300,0.2141971388,2.2769022024,2.4074397093,2.0787072345,2.8087237211,1.835741849,2.3902314356,0.1645567309,2.0079696068,0.207754525,0.2670830302,1.3968301192,1.9391794087,1.6005726344,1.6005726344,2.0551239995,2.0551239995,2.1481449355,2.1481449355,2.5553634883,2.4221724726,2.7992938795,2.2660686485,3.0691553042,3.0691553042,3.0691553042,3.0091874627,3.0691553042
23,7,0,0.0652944579,0.1751065882,Non-elitist,300,1.094342273,1.6473336785,1.688705201,2.2563506738,1.2809745324,0.1124139062,0.1487305871,0.2689285082,0.546777753,0.131282507,0.1751065882,0.0652944579,0.4715030675,0.644023175,2.5000205379,2.5000205379,2.3999872059,2.5000205379,0.5117180815,2.5000205379,2.5000205379,2.5000205379,1.7507165113,1.60273404,2.5000205379,1.6711600217,1.7531248711,2.5000205379
